4234d0d5-9a46-4cf8-9a47-12ddc645f920|Millis Athletic Convocation Center|922 W College Drive|High Point|NC|USA|27262|1750
316598dd-e7cf-4d9f-8b82-b2f64f8a3555|CSU Field House|9200 University Blvd|North Charleston|SC|USA|29406|881
d07a530c-ad54-4670-b19b-b45609234c8a|Kimmel Arena|1 University Heights|Asheville|NC|USA|28804|3200
bde3e4bd-9b5b-4084-b8bb-9e9f850748ee|Templeton Physical Education Center|503 S Broad Street|Clinton|SC|USA|29325|2300
a9b1c631-adad-4b7b-a899-ca8847a31668|Winthrop Coliseum|1162 Eden Terrace|Rock Hill|SC|USA|29730|6100
8f4f3674-e96e-4425-a4eb-a0bb38077f2b|Dedmon Center|101 University Drive|Radford|VA|USA|24141|3205
752d75a9-1391-4fad-adac-ea4cf6ce7ae8|Calihan Hall|4001 W McNichols Rd|Detroit|MI|USA|48221|8295
0a244752-a828-4d77-8abb-31c4ed40ad1b|U.S. Cellular Arena|400 W Kilbourn Avenue|Milwaukee|WI|USA|53203|10783
e5485a6b-50d0-40ab-a0ee-560016270c8b|Resch Center|1901 S Oneida St|Green Bay|WI|USA|54304|9729
ca663c97-0b2b-415d-9c35-602bee191576|Nutter Center|3640 Colonel Glenn Highway|Dayton|OH|USA|45435|10400
5fa7b2f4-dd50-43b5-a91f-f234ed6a82a3|Athletics Center O'rena|2200 N Squirrel Rd|Rochester|MI|USA|48309|4005
02e0ab6f-a6ce-4a43-8a55-012057670c45|Beeghly Center|One University Plaza|Youngstown|OH|USA|44555|6500
295e1a3c-40a5-40d6-a95a-888e896598f5|Athletics-Recreation Center|1009 Union St, Valparaiso University|Valparaiso|IN|USA|46383|5000
25272c55-5305-4004-91c8-6179630c4d52|UIC Pavilion|525 South Racine|Chicago|IL|USA|60607|6958
7dd31aed-216c-4a1b-9358-1f19c2b4065b|Wolstein Center|2000 Prospect Ave|Cleveland|OH|USA|44115|13600
f76571ff-1fbc-4b9d-b814-dd1fb6f48578|Moby Arena|951 W Plum St|Fort Collins|CO|USA|80523|8745
7b2ab214-8e42-4736-b16c-1c91df7b509f|University Arena|Avenida Cesar Chavez &amp; University Blvd SE.|Albuquerque|NM|USA|87131|15411
7ba1442a-fd2a-463f-82c0-c5ac49a7de0d|Event Center Arena|290 South 7th Street|San Jose|CA|USA|95192|5000
d06f9894-d231-44f1-8788-33b28e1dfd3e|Lawlor Events Center|1500 N Virginia St|Reno|NV|USA|89557|89557
1c5db5ab-5da3-4707-b198-4588508686f2|Thomas &amp; Mack Center|4505 S Maryland Parkway|Las Vegas|NV|USA|89119|18776
c38b45fa-9c9c-48c1-9856-1c8df393edfe|Smith Spectrum|900 E 900 N|Logan|UT|USA|84322|10270
32e70ac7-27f7-4a28-92a4-8584180cf3ca|Arena-Auditorium|1000 E University Ave|Laramie|WY|USA|82071|15028
be3d2087-13cb-478f-a460-9955288df206|Clune Arena|2168 Field House Dr|US Air Force Academy|CO|USA|80840|5858
4df95e97-ba45-49d0-b8b2-e7e4a49e3f91|Taco Bell Arena|1910 University Dr|Boise|ID|USA|83725|12480
42ee85c2-2839-47b4-9358-fa6168be480e|Save Mart Center|2650 E Shaw Ave|Fresno|CA|USA|93710|15544
79da0063-8ef0-4c77-ac98-26e724b0c2f9|Viejas Arena|5500 Canyon Crest Drive|San Diego|CA|USA|92115|12414
0b181487-42ee-4324-9785-bf798c2b4c10|Auburn Arena|250 Beard-Eaves Court|Auburn|AL|USA|36849|9121
874fedd5-4ab8-41fd-8b33-1ad9e93ed73a|Colonial Life Arena|801 Lincoln Street|Columbia|SC|USA|29208|18000
fc615ca5-dff2-4477-b494-8acd27938c97|Rupp Arena|432 West Vine Street|Lexington|KY|USA|40506|23500
cca2ae08-85d1-49f0-8e1a-af76f59ae22f|Stegeman Coliseum|100 Smith Street|Athens|GA|USA|30605|10500
615abad7-6aab-4960-bbfa-7b305bcac30f|Pete Maravich Assembly Center|North Stadium Road|Baton Rouge|LA|USA|70803|13215
c0cb7e8d-05c3-41db-9874-7a6436ca3800|Memorial Gymnasium|25th Ave S and Vanderbilt Place|Nashville|TN|USA|37235|14316
1c6cc638-96cd-49fd-9668-64325c39d39b|Mizzou Arena|One Champions Drive|Columbia|MO|USA|65211|15061
2a1b8d6e-c275-4f77-a5dd-5d0154667a5d|O'Connell Center|250 Gale Lemerand Drive|Gainesville|FL|USA|32611|12000
8949bf74-cf16-4c7c-8e8a-bc92b6f85d23|Humphrey Coliseum|55 Coliseum Blvd|Starksville|MS|USA|39762|10575
33c07c5e-4ebe-4bec-a43d-78a679840ba7|Thompson-Boling Arena|1600 Phillip Fulmer Way|Knoxville|TN|USA|37916|21678
a48ecb87-3324-4b79-846e-a51d1c16d423|Coleman Coliseum|323 Paul W Bryant Dr |Tuscaloosa|AL|USA|35487|15383
a5718f89-a8e8-4fca-8015-4fcd7eb2353a|Bud Walton Arena|1270 West Leroy Pond Dr|Fayetteville|AR|USA|72701|19368
0ff3674f-55e3-4d2a-bd51-36966ca837e8|Tad Smith Coliseum|Confederate Drive|University|MS|USA|38677|9000
fb318815-e6ad-4a68-bac1-1e3f64c39f3b|Reed Arena|730 Olson Blvd|College Station|TX|USA|77843|12989
c75510eb-181a-4213-a68c-2fdfd1525056|Millett Hall|500 East Sycamore Street|Oxford|OH|USA|45056|6400
9e847e81-5cd1-4740-a96c-e7c0c81f74e1|Eastern Michigan University Convocation Center|799 North Hewitt Road|Ypsilanti|MI|USA|48197|8824
32d6bdb0-2dda-4915-ba43-442c24616ca5|Worthen Arena|1699 W Bethel Ave|Muncie|IN|USA|47306|11500
5a08df5d-2e1d-4b75-8672-7815ee497a72|Convocation Center Ohio|95 Richfield Ave|Athens|OH|USA|45701|13080
9770a04e-e7a8-4665-9fff-419191dc5664|Savage Arena|2801 W Bancroft St|Toledo|OH|USA|43606|7300
ede23d56-aa67-42ab-88a9-b373c37480a4|Memorial Athletic and Convocation Center|1025 Risman Drive|Kent|OH|USA|44242|6327
1909c333-6288-4fdc-9786-8d9671f95500|Convocation Center Northern Illinois|1525 W Lincoln Highway|DeKalb|IL|USA|60115|10000
6ad08551-2048-4083-8d25-a1fd2a7e6c30|McGuirk Arena|Central Michigan University|Mount Pleasant|MI|USA|48859|5300
ca06b2d0-adb4-4ce4-9905-558d2ea5787b|James A. Rhodes Arena|373 Carroll St|Akron|OH|USA|44325|5500
46c56f9d-873c-44db-a004-4ffa5e2a6e8f|Stroh Center|1535 E Wooster Street|Bowling Green|OH|USA|43042|4700
8ae2e412-05c5-4501-9d57-f44a552f15a7|Alumni Arena|175 Webster Road|Amherst|NY|USA|14221|6100
ca196fec-4fde-4b62-8736-369f40034c41|University Arena|Western Ave|Kalamazoo|MI|USA|49008|5421
9cfb4bc5-e327-4e7a-bc26-ef57336d45b3|Mackey Arena|900 John R Wooden Dr|West Lafayette|IN|USA|47907|14240
fd463a7b-f82c-47c3-bd18-334b5fd10c1f|State Farm Center|1800 South 1st Street|Champaign|IL|USA|61820|16618
c3fa8231-08d4-4ef5-8fe3-a3d1694b646a|Bryce Jordan Center|University Drive &amp; Curtin Road|University Park|PA|USA|16802|15261
9871e0ac-0f28-4fa1-8728-a8e161972edf|Welsh-Ryan Arena|2705 Ashland Avenue|Evanston|IL|USA|60201|8117
3c978b1c-94e5-46a7-848c-2d45efc4ccf5|Value City Arena|555 Borror Drive|Columbus|OH|USA|43210|18809
93a5f5a1-961e-4434-b4d9-a6c5838a77d7|Jack Breslin Students Events Center|One Birch Road|East Lansing|MI|USA|48824|16000
64995011-8f2a-4ad8-8be8-8e60e901676b|Crisler Center|333 E Stadium Blvd|Ann Arbor|MI|USA|48104|12721
04c2567a-3a02-462b-b06b-5a4216dd30af|Carver-Hawkeye Arena|1 Elliot Drive|Iowa City|IA|USA|52242|15500
eecdd0a2-3fc3-4761-a6da-813f5751aabf|Assembly Hall (Bloomington)|1001 East 17th Street|Bloomington|IN|USA|47408|17472
43889e3e-601b-4180-811a-33005480d2de|Kohl Center|601 W Dayton St|Madison|WI|USA|53715|17230
8bb3f9a6-ee47-4c34-889d-96cbb328c2f7|Pinnacle Bank Arena|400 Pinnacle Arena Drive|Lincoln|NE|USA|68508|15147
f72da915-1ddd-41a0-9e19-0b0c7f6f30c5|Williams Arena|1925 SE University Avenue|Minneapolis|MN|USA|55455|14625
4646ee83-7221-4c4b-8e5a-f88c1f22773a|Alfond Arena|College Avenue|Orono|ME|USA|4473|5712
4d788fa1-8d4e-48ff-9307-021d51c0ae41|Roy L. Patrick Gymnasium|97 Spear Street|Burlington|VT|USA|5405|3226
309a22d5-6d59-4c5b-9330-7f1270deed09|Stony Brook University Arena|Center Drive|Stony Brook|NY|USA|11790|4000
10fba26a-dbee-43ab-838d-4569751a51cb|SEFCU Arena|1239 Washington Avenue|Guilderland|NY|USA|12206|4538
6b73a90c-8c09-439e-bae6-3593004d026f|Retriever Activities Center||Cantonsville|MD|USA|21250|4024
7df9ab11-4444-4754-bde5-75c717a69ee2|Costello Athletic Center|300 Martin Luther King Jr Way|Lowell|MA|USA|1852|6500
6d99296a-ba04-42ca-b86a-af2bc149b1d6|Lundholm Gymnasium|145 Main St|Durham|NH|USA|3824|3500
c756de35-f112-4ada-8b8d-ab8166fcf25f|Chase Arena at Reich Family Pavilion|200 Bloomfield Ave|West Hartford|CT|USA|6117|4017
1b2826b2-20b5-419d-9c15-ea00a933d561|Binghamton University Events Center|4400 Vestal Parkway East|Vestal|NY|USA|13902|5142
4df99c2a-1592-44f0-927f-026bbff30904|William H. Pitt Center|5151 Park Ave|Fairfield|CT|USA|6825|2000
254f6182-6d7d-401c-8b29-a95817c6bd9c|Spiro Sports Center|1 Campus Rd|Staten Island|NY|USA|10301|2100
450d8e7c-55d8-44c6-ac93-f16edd489da1|Knott Arena|16300 Old Emmitsburg Rd|Emmitsburg|MD|USA|21727|3121
0dd22162-56b0-4751-9687-e9a77e48f567|Chace Athletic Center|1150 Douglas Pike|Smithfield|RI|USA|2917|2700
25f66eab-a70c-446e-ae4c-6c3707f1f521|DeGol Arena|140 Lakeview Dr|Loretto|PA|USA|15940|3500
5c30dce4-6110-4032-bda5-f7fdad11ced7|Charles L. Sewall Center|6001 University Blvd|Moon Township|PA|USA|15108|3000
50f96acd-05dc-4f2f-9531-6b3552992c12|Wellness, Recreation &amp; Athletic Center|1 University Plaza|Brooklyn|NY|USA|11201|2500
3eab94b3-4b35-41f6-a94f-f24af6b5de62|William H. Detrick Gymnasium|1615 Stanley St|New Britain|CT|USA|6053|2654
571ad5eb-310b-4421-9740-c041fe46780f|Rothman Center|1000 River Road|Teaneck|NJ|USA|7666|3000
2ce2b66d-51a1-48f7-8dd5-a0ba0c9c95a7|Peter Aquilone Court|Remsen St|Brooklyn|NY|USA|11201|2000
470d3da0-a31f-4777-bf3d-1dddec3b3c8d|Pizzitola Sports Center|Hope St and Lloyd Ave|Providence|RI|USA|2906|2800
94de06b6-4ae7-4fd1-bbd0-67b03a720215|Lavietes Pavilion|Soldiers Field Road|Allston|MA|USA|2163|2195
548bbd5b-32e3-42ef-9095-6861af657296|Newman Arena|Bartels Hall|Ithaca|NY|USA|14853|4472
1a6fd393-b2fb-4210-8082-83e5bbc9d681|John J. Lee Amphitheater|70 Tower Pkwy|New Haven|CT|USA|6511|2000
e30178c1-fbfc-47e0-92f7-37855cb3a81b|Levien Gymnasium|3030 Broadway|New York City|NY|USA|10027|3408
b756945a-1b32-4148-a6ed-f2aea43afec9|Leede Arena|Dartmouth College|Hanover|NH|USA|3755|2100
bc28056a-d3aa-4b45-b19e-24608db3a675|The Palestra|215 S 33rd St|Philadelphia|PA|USA|19104|8722
68db797a-0074-4717-a569-08e5fd091f0f|Jadwin Gymnasium|Princeton University|Princeton|NJ|USA|8542|6854
10fa4797-0899-435d-a5c2-ab5f5e13ac75|Bob Carpenter Center|631 S College Ave|Newark|DE|USA|19716|5000
0d149b57-2a9a-41a6-a334-a44b32f3e94b|Mack Sports Complex - Hofstra Arena|245 N Hofstra Ave|Hempstead|NY|USA|11549|5124
e4995d36-0d45-427f-b5b5-62ec72243843|James Madison University Convocation Center|895 University Blvd|Harrisonburg|VA|USA|22807|7612
59c9726b-e1d8-4025-8433-05ecf7fdc01d|Towson Center|7500 Osler Dr|Towson|MD|USA|21252|5250
365700aa-9e46-4b94-8060-52648d29cfca|TD Bank Arena|66 George Street|Charleston|SC|USA|29424|5100
fb9efd6f-7057-4445-ac42-b299968f41ba|Matthews Arena|238 Saint Boltolph Street|Boston|MA|USA|2115|6000
a41b674e-f92b-420b-b9cf-540da9f522df|Kaplan Arena|751 Ukrop Way|Williamsburg|VA|USA|23186|8600
d5eb4678-13a8-40c7-901e-ca1cdf416d6e|Trask Coliseum|601 S College Rd|Wilmington|NC|USA|28412|5500
41831bee-c14a-410b-b188-b41587a0bf3a|Daskalakis Athletic Center|33rd and Market Streets|Philadelphia|PA|USA|19104|2532
cf466ec8-04ef-482f-9de1-0edc6e6e79ef|Firestone Fieldhouse|24255 Pacific Coast Hwy|Malibu|CA|USA|90265|3100
a754c20f-392b-4ed1-82c0-ae3b51edd3d0|Chiles Center|5000 North Willamette Blvd|Portland|OR|USA|97203|4852
8b5809f9-829a-4747-aa15-389ac66c4ec8|Leavey Center|500 El Camino Real|Santa Clara|CA|USA|95053|4500
88654386-5e00-4842-833c-28eaf88c63c2|McCarthey Athletic Center|801 North Cincinnati St|Spokane|WA|USA|99258|6000
9a280441-3d85-474a-b744-6619d5b47342|Gersten Pavilion|7900 Loyola Blvd|Los Angeles|CA|USA|90045|4156
68e1c556-3a3d-4806-ba8f-c9407831cb71|Jenny Craig Pavilion|5998 Alcala Park|San Diego|CA|USA|92110|5100
5545c11c-ef1e-464b-8465-af687cd6ac1e|McKeon Pavilion|1928 Saint Marys Road|Moraga|CA|USA|94575|3500
b42b91c0-c88a-431b-9773-37792a417c00|Marriott Center|1497 N 450 E|Provo|UT|USA|84602|20900
ee6551cc-e4b5-4e08-906e-6184b5f6ab71|Spanos Center|1178 Larry Heller Dr|Stockton|CA|USA|95211|6150
b2eac63f-d4cc-4666-a0ec-70fd763f0685|War Memorial Gymnasium|2335 Golden Gate Ave|San Francisco|CA|USA|94118|5300
9bb9599c-17dd-4253-82bb-96fae950a32f|BMO Harris Bradley Center|1001 N Fourth St|Milwaukee|WI|USA|53203|19000
b1f268ba-88e4-42ee-a032-1012ed4e2181|Cintas Center|1624 Herald Ave |Cincinnati|OH|USA|45207|10250
624e4ef3-db8e-4fd4-94fa-7010a38371ae|The Pavilion|800 E Lancaster Ave|Villanova|PA|USA|19085|6500
94e2afc1-0309-408f-84fb-2f80cbda0357|Dunkin' Donuts Center|101 Sabin Street|Providence|RI|USA|2903|12400
41b29fbb-906a-4aca-b261-6a816ca96428|CenturyLink Center|455 North 10th Street|Omaha|NE|USA|68102|17560
0ef403ec-dce8-4a2e-a56e-017ae2870226|Verizon Center|601 F Street|Washington|DC|USA|20059|20173
1775fdf8-e2e2-4d4d-b83f-e98896bd95c7|Prudential Center|165 Mulberry Street|Newark|NJ|USA|7102|18500
0c9f2d1d-5a8d-4a23-b2fa-9d66ac531db5|Hinkle Fieldhouse|510 W 49th St|Indianapolis|IN|USA|46208|10000
8e4f0fbe-7853-4be9-a864-24c62fafff76|Carnesecca Arena|8000 Utopia Parkway|Queens|NY|USA|11439|5602
df69eb85-bb1a-4aaf-a951-18451b794a73|Allstate Arena|6920 N Mannheim Road|Rosemount|IL|USA|60018|17500
4a7de569-38c5-4881-a2cc-8c98efeaac07|Chaifetz Arena|1 S Compton Avenue|St. Louis|MO|USA|63103|10600
2c82a851-e106-4ceb-ac68-dbd411d8dc9e|Reilly Center||St. Bonaventure|NY|USA|14778|5480
e43e6693-1879-433e-8287-0929d4b9b375|University of Dayton Arena|1801 South Edwin C Moses Boulevard|Dayton|OH|USA|45417|13409
55b2714f-a468-4f6e-94b3-c3461597d69d|Rose Hill Gymnasium|Fordham University|Bronx|NY|USA|10458|3470
43178c25-0152-4c14-ac9c-7253d2999fa7|Keaney Gymnasium|1 Lincoln Almond Plaza|Kingston|RI|USA|2881|7657
e1276102-db24-4188-9558-f249d69526f5|William D. Mullins Center|200 Commonwealth Ave|Amherst|MA|USA|1003|9493
a04a20be-10b1-4556-bdc1-5874dfbd589e|Robins Center|University of Richmond|Richmond|VA|USA|23173|9071
d4058f9b-1f61-4dc5-88bd-1da6ef24d343|Tom Gola Arena|1900 West Olney Avenue|Philadelphia|PA|USA|19141|4000
c1cb6473-0799-4397-aee9-063ec6931bff|Stuart C. Siegel Center|1200 West Broad Street|Richmond|VA|USA|23284|7617
f5b4c291-b7da-455f-8512-5c9d44248534|Charles E. Smith Athletic Center|600 22nd Street NW|Washington|DC|USA|20052|4338
74004fda-5a29-4769-99e7-b1c147ba37db|Patriot Center|4500 Patriot Cir|Fairfax|VA|USA|22030|10000
355c9ec8-0742-4071-87ea-c5e6ddab2a47|Hagan Arena|1300 Cleburne St|Philadelphia|PA|USA|19131|4200
d819616b-1825-4192-af0b-32560ff26899|A.J. Palumbo Center|600 Forbes Avenue|Pittsburgh|PA|USA|15282|4406
18b201ed-ef8c-4ea2-8cb3-4a48edd14bba|Koessler Athletic Center|1833 Main St|Buffalo|NY|USA|14208|2176
9df96001-1c74-402a-9f2d-80e5831d6bb0|Alumni Gymnasium|2083 Lawrenceville Rd|Lawrenceville|NJ|USA|8648|1950
c23f3f79-7a0b-4e33-b87f-fee312a972cf|McCann Center|3399 North Road|Poughkeepsie|NY|USA|12601|3200
8b1910ef-0f71-4844-89d3-9611227c2a46|Hynes Athletic Center|715 N Ave|New Rochelle|NY|USA|10801|2611
23e75afd-3b2a-47ae-a65b-b09b2f6804be|Multipurpose Activity Center|400 Cedar Ave|West Long Branch|NJ|USA|7764|4100
fe52587b-4a52-42dd-9364-c20be83c05d6|TD Bank Sports Center|305 Sherman Ave|Hamden|CT|USA|6511|3570
00fb9be2-49e7-4a66-a7a4-2140d3ce73c3|Draddy Gymnasium|4513 Manhattan College Pkwy|Bronx|NY|USA|10471|2345
9a191704-05c3-45d8-861b-1e29d15a627e|Webster Bank Arena|600 Main Street|Bridgeport|CT|USA|6604|9000
ce4a1f4a-e031-4804-bdf6-3b8bb37d02ab|Times Union Center|51 South Pearl St|Albany|NY|USA|12207|15229
4321dd88-cd20-4c62-b0fe-1c4e9a228243|Yanitelli Center|2641 Kennedy Blvd|Jersey City|NJ|USA|7306|3200
d6040be3-ec2f-4fb7-9b4d-0e958e878c73|Gallagher Center|2009 Niagara University|Lewiston|NY|USA|14109|2400
